User_Name,"Dragon Beaux, San Francisco","Seven Hills, San Francisco","Acquerello, San Francisco","Betty Lou's Seafood and Grill, San Francisco","Sweet Maple, San Francisco","Ristorante Franchino, San Francisco","Harborview Restaurant & Bar, San Francisco","Nob Hill Cafe, San Francisco","Piccolo Forno, San Francisco","Lapisara Eatery, San Francisco","Coqueta, San Francisco","Anchor Oyster Bar & Seafood Market, San Francisco","ALX by Alexander's Steakhouse, San Francisco","Hollywood Cafe, San Francisco","Off the Grid: Fort Mason Center, San Francisco","Pacific Catch, San Francisco","Mersea Restaurant, San Francisco","Quince, San Francisco","The Grotto, San Francisco","Hog Island Oyster Company, San Francisco","Boulevard, San Francisco","Chapeau!, San Francisco","The House, San Francisco","Delancey Street Restaurant, San Francisco",SPIN San Francisco,"Chez Maman, San Francisco","Mo's Grill, San Francisco","Burma Superstar Restaurant, San Francisco","L'ardoise Bistro, San Francisco","La Ciccia, San Francisco","New Thai Elephant, San Francisco","E Tutto Qua, San Francisco","Pacific Cafe, San Francisco","Kokkari Estiatorio, San Francisco","Eight Am, San Francisco","Jeanne D'Arc Restaurant, San Francisco","Pier Market Seafood Restaurant, San Francisco"
viaggiox,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
crablover1214,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
ARTFOCUS,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,5.0,,,
RBryan1011,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,
Swissalpine,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
TvdP,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
MelissaHE,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
buchabob,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
TonyAyk,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Maja057,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
HentiCat,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,
JamesBowater,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Rhonda H,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
088Traveler880,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
njcycle,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
suncitytravel,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Sail_or_Dive,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
jill305,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Trip804857,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CaliforniaBillJ,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
jaseaton,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,,
Cynthia B,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,
Lori006,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
MJBSLC,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
sunnyside831,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Farmerville,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
elisac588,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
renodecor8r,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
IveIve3,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
mailesmum,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
BeachLover36,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Captain_J_Spaulding,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
wtravels,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
mndeb33,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
carolyncasonmatthews,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
TKSMD,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Carolyn W,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CharterOneTwo,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Neeta M,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Tina455,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Murphys1977,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
rick422,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Traveling_Vicki,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Nelly S,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
santafejmg,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Barbie892,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
2012she,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Just4grinz,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
TJHESQ,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Evelyn F,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Michael L,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,3.0,
Michael L,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,5.0,
CookieCahill,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
DanK226,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
RuthMc,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
wienerdogsdad,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Travelingbonedoc,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Paul23185,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Pattie D,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Carol_in_SoCal,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Josh D,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
nancyqc,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
mallyred,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
travel-lms,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
ChiggsTO,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
GooseCowboy,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Carlo_Milan_Italy,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
luvtotravel111,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,5.0,,,
marrakech12,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
ron019,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CanTaz,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Philip W,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,
Philip W,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
hayley_ellen99,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
mrmikeSantaCruz,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,
Roberttheartist,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,
efleisc,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
536krist,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Sam M,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Firecap13,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
NahocLondon,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Fran G,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CMA2011,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Malizia68,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Tommoa1,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
bzucknj,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
scott b,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
GigiLJ,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CJ K,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
255AndyB,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Ebidebslim,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Maggie D,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,
workhplayh,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Tretower424,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,
Alantroy,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Melinda P,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
PatioPete,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Ashley B,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,,,,,,,,,,
cleminternet,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Dag62,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
GypsyAtLast,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
emorga,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
cdeal12,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
batengtengteng,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,
fred200099,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,
fred200099,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,
suzannet784,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
lolaCape,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
WhyGill,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
SavvySuitcase9308,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
DondiJoseph,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Crheimy,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
JenL0uise,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
smotley,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
BettinaF321,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Wheedler123,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
tybittner,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Hawaii96814,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Janice A,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
nigel84,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Noanirtal,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
carolynwilsonk,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
traveltoujours,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
4LIFE_TRAVELER,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
Rgf49er,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
LoriGray,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Owen W,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
iamstoked22,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
marianneNyc,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
djangoGibsons,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
hirschey,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Laurad12,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
454PickyMom,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
tollhousetart,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
SeattleRoamer,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Edward B,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Keevin66,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
dragonlady629,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Mitmee,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
syb1175,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Yanira V,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Thomas D,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Matt R,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
YYZpax,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
YEGTravels,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Bampi,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
j1xxx,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
coughy,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Viveutvivas,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
corkiek,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
donnaso,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Molliesellsdenver,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Expatgirl07,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Passepartout1530,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
AlanB941,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
DanceFaery,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
T4232XIjohnb,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Ritzzzzz,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Jordan B,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Myrna S,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Judy P,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
speechino,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
JPB27,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
LarsJuulG,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
aperio,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
bgonthego,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
EmilyMR575,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
LeMare,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
goodlife123,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
foodie0075,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
GoToChurch,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Dee1203,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
pokeybonan,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
pgpg5860,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Patty Y,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
MirandaAjijic,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
digita6,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CorotO,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Nonny_12,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
KNW16,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,,,,,
RNeil97,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
ReginaECalif,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
markbanshee,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
jasonbagua,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Vision101,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
T J,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
kennethmG9597LJ,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Jessica P,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
sireatsalot612,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
nheeney,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Timbo5000,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
gogobellatravel,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
ebbosse,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Al-Sue-Maine,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
AmigaElizabeth,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
nathalieroberts,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
pindleyosemite,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
MEMcN,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Philip0706,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
PVan1,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
shermansj,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
CT-and-JJ,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
gary d,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
astrojane,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Peter L,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,5.0,,,
Sam T,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,,
Erin B,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
nielsensmith,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
bretttb,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
travelmika,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Craig R,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Sonita1,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Daydreamingmaster,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
DCvagabond1,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
California-Cindy,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Bill B,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
alanvrogers,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
theoldswitcheroo,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Craig T,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
alank1101,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
traxnyc,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
LisaGJ,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Molly C,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
TheCannyMans,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Dave119057,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
brooksdj7,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,,,
jmachov,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Kitty33997,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
jefoster,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Joel R,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
HVHDJD,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Louis G,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
marcusaureliusSc,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Kit N,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0
bagdad-by-the-bay,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
WTexTraveler,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
CaliforniaFoodieGirl,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Salamder07,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
LiveLoveEatWell,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Braintravel,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
PeterJNewYorkCity,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,
easartin,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
255103linda,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Pam S,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Knyght1,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
GlobalGoneLocal,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
NextStopHawaii,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
travelertessie,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
929mishar,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Crikel,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
keepmovin13,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
HavingFunNow61,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Pamela F,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
gio r,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
ramsey_f,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
SFworldtraveller,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
suburbangirlNewYork,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
claireb0722,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
FJSF,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
hc5w77,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
lceja6,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
AFS8733,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
guitargrrl,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
kaseycee,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
fasteddieb,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Una S,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,
selmer,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
danielw659,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
zzzzdoc1,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
ChefCoat,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
dj_akademix,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
travel-junkie3PO,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Holly32904,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
khub79,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
redrubySanDiego,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
wrldtraveler80,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
SanDiegoLou,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Wesstone,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Influencer,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,
Family_OBrien,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
baylessaz,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
Dr_Chill,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
madmosaic,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
berg3,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
kdyUsa,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
